ptt,tuid,year,month,day,longitude,latitude,date,type,depth_min,temp_depth_min,depth_max,depth_range,tsst
67810,280,2007,02,23,-76.8522,32.0205,02/23/2007,gpe,1,NaN,16,15,12.575
67810,281,2007,02,23,-76.7494,31.9235,02/23/2007,gpe,8,NaN,16,8,13.2
67810,282,2007,02,23,-76.7841,31.9847,02/23/2007,gpe,1,NaN,24,23,14.525
67810,283,2007,02,24,-76.7713,32.1221,02/24/2007,gpe,1,NaN,24,23,15.575
67810,284,2007,02,24,-76.6281,32.0621,02/24/2007,gpe,1,NaN,24,23,14.175
67810,291,2007,03,01,-76.7848,32.4669,03/01/2007,gpe,1,NaN,24,23,13.2
67810,292,2007,03,01,-76.6071,32.2714,03/01/2007,gpe,1,NaN,24,23,12.175
67810,293,2007,03,01,-76.7333,32.4981,03/01/2007,gpe,1,NaN,16,15,12.2
67810,294,2007,03,01,-76.7629,32.4684,03/01/2007,gpe,1,NaN,16,15,14.175
67810,NaN,2007,03,03,-76.959,32.7282,03/03/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,03,05,-76.9281,33.2862,03/05/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,298,2007,03,06,-76.9024,33.7491,03/06/2007,gpe,1,NaN,24,23,13.175
67810,299,2007,03,06,-76.9927,33.9863,03/06/2007,gpe,1,NaN,24,23,11.8
67810,300,2007,03,06,-76.8412,33.8539,03/06/2007,gpe,1,NaN,16,15,11.8
67810,NaN,2007,03,12,-76.3057,34.3231,03/12/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,305,2007,03,14,-75.8455,34.6326,03/14/2007,gpe,1,NaN,16,15,7.75
67810,306,2007,03,14,-75.4186,34.7614,03/14/2007,gpe,1,NaN,24,23,7.975
67810,307,2007,03,14,-75.3633,34.8216,03/14/2007,gpe,1,NaN,24,23,8.35
67810,NaN,2007,03,17,-75.1141,35.0192,03/17/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,03,19,-74.5426,35.2859,03/19/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,03,20,-74.2105,35.463,03/20/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,315,2007,03,24,-72.4682,35.7837,03/24/2007,pdt,144,NaN,600,456,15.6
67810,316,2007,03,24,-71.4985,35.9421,03/24/2007,pdt,1,NaN,472,471,22.365
67810,317,2007,03,24,-71.8338,35.8977,03/24/2007,pdt,56,NaN,304,248,19.4
67810,320,2007,03,27,-72.682,36.0571,03/27/2007,pdt,56,NaN,368,312,18.2
67810,320,2007,03,27,-72.5392,36.0254,03/27/2007,pdt,56,NaN,368,312,18.2
67810,321,2007,03,27,-72.3044,36.048,03/27/2007,pdt,248,NaN,560,312,10.8
67810,321,2007,03,27,-72.7495,36.0595,03/27/2007,pdt,248,NaN,560,312,10.8
67810,322,2007,03,27,-72.6381,36.0941,03/27/2007,pdt,264,NaN,560,296,10.2
67810,322,2007,03,27,-71.9051,35.9713,03/27/2007,pdt,264,NaN,560,296,10.2
67810,323,2007,03,27,-72.5489,36.0913,03/27/2007,pdt,16,NaN,344,328,16.6
67810,323,2007,03,27,-72.603,36.0927,03/27/2007,pdt,16,NaN,344,328,16.6
67810,338,2007,04,05,-73.4828,36.1951,04/05/2007,gpe,1,NaN,24,23,15.2
67810,NaN,2007,04,06,-73.8718,36.4141,04/06/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,356,2007,04,20,-74.0095,36.5978,04/20/2007,gpe,1,NaN,72,71,9.2
67810,357,2007,04,20,-74.1937,36.7886,04/20/2007,gpe,1,NaN,112,111,9.55
67810,NaN,2007,04,27,-74.1756,36.7324,04/27/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,370,2007,04,30,-73.8279,36.6597,04/30/2007,pdt,1,NaN,552,551,13.257
67810,370,2007,04,30,-73.9099,36.7262,04/30/2007,pdt,1,NaN,552,551,13.257
67810,371,2007,04,30,-73.7546,36.742,04/30/2007,pdt,1,NaN,552,551,13.275
67810,371,2007,04,30,-73.9567,36.7142,04/30/2007,pdt,1,NaN,552,551,13.275
67810,372,2007,04,30,-73.934,36.7109,04/30/2007,pdt,1,NaN,560,559,13.525
67810,372,2007,04,30,-73.8382,36.6612,04/30/2007,pdt,1,NaN,560,559,13.525
67810,373,2007,04,30,-74.0133,36.6401,04/30/2007,pdt,1,NaN,152,151,15.4
67810,373,2007,04,30,-73.5623,36.7276,04/30/2007,pdt,1,NaN,152,151,15.4
67810,NaN,2007,05,08,-73.888,36.7738,05/08/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,381,2007,05,12,-73.8735,36.8808,05/12/2007,gpe,8,NaN,344,336,21.6
67810,NaN,2007,05,15,-74.1256,37.0313,05/15/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,385,2007,05,16,-74.2329,37.1181,05/16/2007,gpe,1,NaN,72,71,10.75
67810,NaN,2007,05,19,-74.0797,37.0329,05/19/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,05,20,-74.2004,37.104,05/20/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,05,25,-74.1708,37.2949,05/25/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,NaN,2007,05,25,-74.2129,37.3591,05/25/2007,gpe,NaN,NaN,NaN,NaN,NaN
67810,396,2007,05,27,-74.146,37.4705,05/27/2007,gpe,1,NaN,32,31,13.775
67810,397,2007,05,28,-74.2112,37.5161,05/28/2007,gpe,1,NaN,48,47,12.9
67810,398,2007,05,28,-74.1801,37.4944,05/28/2007,gpe,1,NaN,136,135,12.1
67810,399,2007,05,28,-74.1255,37.5279,05/28/2007,gpe,1,NaN,48,47,12.3
67810,400,2007,05,28,-74.1194,37.53,05/28/2007,gpe,1,NaN,184,183,12.875
67810,401,2007,05,29,-74.1132,37.5794,05/29/2007,gpe,1,NaN,40,39,13.05
67810,402,2007,05,29,-74.0411,37.4991,05/29/2007,gpe,1,NaN,408,407,13.075
67810,403,2007,05,29,-74.0044,37.4804,05/29/2007,gpe,1,NaN,400,399,10.65
67810,404,2007,05,29,-74.0666,37.502,05/29/2007,gpe,1,NaN,160,159,12.8
67810,409,2007,05,31,-73.9316,37.5523,05/31/2007,gpe,1,NaN,128,127,10.9
67810,410,2007,05,31,-73.8504,37.585,05/31/2007,gpe,1,NaN,40,39,12.85
67810,411,2007,05,31,-73.8364,37.6016,05/31/2007,gpe,1,NaN,32,31,12.55
67810,NaN,2007,06,01,-73.68,37.68,06/01/2007,pop,NaN,NaN,NaN,NaN,NaN
67813,0,2006,09,06,-70.381,42.099,09/06/2006,tag,NaN,NaN,NaN,NaN,NaN
67813,0,2006,09,07,-70.3973,42.1124,09/07/2006,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2006,09,08,-70.3558,42.1782,09/08/2006,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2006,09,11,-70.3324,41.7794,09/11/2006,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2006,09,12,-70.4395,41.466,09/12/2006,gpe,NaN,NaN,NaN,NaN,NaN
67813,11,2006,09,14,-70.686,40.5333,09/14/2006,gpe,1,NaN,64,63,15.7
67813,11,2006,09,14,-70.6611,40.3882,09/14/2006,gpe,1,NaN,64,63,15.7
67813,30,2006,09,26,-70.4541,37.5293,09/26/2006,pdt,232,NaN,624,392,11.2
67813,34,2006,09,27,-70.6926,36.382,09/27/2006,pdt,248,NaN,640,392,18.6
67813,35,2006,09,28,-70.4049,35.2887,09/28/2006,pdt,88,NaN,656,568,23.0
67813,36,2006,09,29,-70.2351,34.9209,09/29/2006,pdt,352,NaN,736,384,18.4
67813,38,2006,09,30,-70.3606,34.5712,09/30/2006,pdt,352,NaN,864,512,18.4
67813,45,2006,10,06,-70.1121,34.2266,10/06/2006,pdt,368,NaN,744,376,18.2
67813,46,2006,10,07,-69.5459,34.2833,10/07/2006,pdt,216,NaN,728,512,18.6
67813,49,2006,10,09,-69.8021,34.515,10/09/2006,pdt,344,NaN,640,296,18.2
67813,52,2006,10,10,-69.8123,34.5364,10/10/2006,pdt,280,NaN,624,344,18.4
67813,53,2006,10,11,-69.8231,34.3053,10/11/2006,pdt,392,NaN,768,376,18.2
67813,56,2006,10,11,-69.899,34.2779,10/11/2006,pdt,224,NaN,576,352,18.4
67813,65,2006,10,14,-69.4645,34.5807,10/14/2006,pdt,224,NaN,624,400,18.4
67813,73,2006,10,20,-69.6102,34.6255,10/20/2006,pdt,344,NaN,680,336,18.2
67813,81,2006,10,29,-69.2912,34.5509,10/29/2006,pdt,400,NaN,816,416,18.2
67813,86,2006,11,01,-69.2498,34.5698,11/01/2006,pdt,296,NaN,704,408,18.6
67813,87,2006,11,08,-68.9354,34.5865,11/08/2006,pdt,1,NaN,648,647,24.0
67813,88,2006,11,09,-69.3982,34.1921,11/09/2006,pdt,400,NaN,672,272,18.2
67813,91,2006,11,09,-69.1394,34.2121,11/09/2006,pdt,1,NaN,648,647,24.8
67813,94,2006,11,16,-69.5003,33.6696,11/16/2006,pdt,1,NaN,640,639,25.175
67813,95,2006,11,17,-69.3382,33.5604,11/17/2006,pdt,32,NaN,728,696,24.8
67813,97,2006,11,17,-69.3216,33.599,11/17/2006,pdt,376,NaN,688,312,18.2
67813,98,2006,11,18,-69.0529,33.5475,11/18/2006,pdt,1,NaN,664,663,24.8
67813,101,2006,11,18,-68.9035,33.4147,11/18/2006,pdt,296,NaN,656,360,18.4
67813,102,2006,11,19,-68.9822,33.1244,11/19/2006,pdt,1,NaN,648,647,24.594
67813,106,2006,11,21,-69.0082,33.3708,11/21/2006,pdt,400,NaN,696,296,18.4
67813,107,2006,11,22,-69.303,33.6022,11/22/2006,pdt,1,NaN,744,743,24.60625
67813,108,2006,11,23,-69.2219,33.4326,11/23/2006,pdt,1,NaN,864,863,24.608
67813,114,2006,11,26,-69.2115,33.4547,11/26/2006,pdt,216,NaN,800,584,19.6
67813,115,2006,11,27,-68.9491,33.3257,11/27/2006,pdt,1,NaN,744,743,24.6
67813,119,2006,11,29,-69.5115,33.1613,11/29/2006,pdt,1,NaN,776,775,23.99375
67813,120,2006,11,30,-69.8295,33.1995,11/30/2006,pdt,1,NaN,680,679,24.0
67813,126,2006,12,03,-70.0573,33.0635,12/03/2006,pdt,1,NaN,680,679,23.992
67813,129,2006,12,03,-70.1557,32.9046,12/03/2006,pdt,304,NaN,648,344,18.4
67813,130,2006,12,04,-70.046,32.6151,12/04/2006,pdt,288,NaN,640,352,18.6
67813,131,2006,12,05,-70.2618,32.3469,12/05/2006,pdt,264,NaN,736,472,18.6
67813,134,2006,12,05,-70.4554,32.0381,12/05/2006,pdt,1,NaN,648,647,23.0125
67813,136,2006,12,06,-70.5255,32.0545,12/06/2006,pdt,384,NaN,632,248,18.4
67813,137,2006,12,07,-70.6539,32.117,12/07/2006,pdt,304,NaN,800,496,18.4
67813,142,2006,12,11,-70.4912,31.9155,12/11/2006,pdt,32,NaN,688,656,22.2
67813,144,2006,12,12,-70.6104,31.689,12/12/2006,pdt,368,NaN,688,320,18.2
67813,146,2006,12,12,-70.6226,31.3437,12/12/2006,pdt,1,NaN,656,655,22.4
67813,147,2006,12,13,-70.6455,31.0463,12/13/2006,pdt,1,NaN,648,647,22.0
67813,149,2006,12,13,-70.5943,31.2228,12/13/2006,pdt,360,NaN,688,328,18.4
67813,155,2006,12,16,-70.793,31.1111,12/16/2006,pdt,304,NaN,752,448,18.4
67813,161,2006,12,22,-70.2939,30.8634,12/22/2006,pdt,384,NaN,680,296,18.0
67813,162,2006,12,23,-70.4929,30.7056,12/23/2006,pdt,304,NaN,648,344,18.4
67813,165,2006,12,23,-70.3164,30.5666,12/23/2006,pdt,384,NaN,640,256,18.2
67813,181,2007,01,11,-69.7465,30.2653,01/11/2007,pdt,240,NaN,712,472,19.4
67813,184,2007,01,12,-68.8368,30.3385,01/12/2007,pdt,352,NaN,880,528,18.4
67813,186,2007,01,12,-68.6527,29.9699,01/12/2007,pdt,400,NaN,624,224,18.2
67813,188,2007,01,19,-68.1013,29.2466,01/19/2007,pdt,200,NaN,616,416,19.8
67813,191,2007,01,19,-67.5862,28.8962,01/19/2007,pdt,344,NaN,720,376,18.0
67813,193,2007,01,20,-67.4715,28.7531,01/20/2007,pdt,336,NaN,664,328,18.4
67813,194,2007,01,21,-67.7105,28.4346,01/21/2007,pdt,360,NaN,664,304,18.2
67813,197,2007,01,27,-68.4251,27.9634,01/27/2007,pdt,376,NaN,568,192,17.8
67813,198,2007,01,28,-68.7594,27.5697,01/28/2007,pdt,368,NaN,512,144,17.8
67813,199,2007,01,28,-68.8425,27.4542,01/28/2007,pdt,400,NaN,720,320,17.4
67813,200,2007,01,28,-68.7937,27.5631,01/28/2007,pdt,8,NaN,648,640,25.0
67813,201,2007,01,29,-69.0428,27.4846,01/29/2007,pdt,1,NaN,688,687,25.2
67813,202,2007,01,29,-69.1852,27.4832,01/29/2007,pdt,376,NaN,552,176,18.2
67813,205,2007,01,31,-69.2249,27.659,01/31/2007,pdt,296,NaN,528,232,18.4
67813,206,2007,02,07,-69.458,28.1211,02/07/2007,pdt,352,NaN,552,200,17.4
67813,212,2007,02,10,-69.6184,28.5489,02/10/2007,pdt,1,NaN,768,767,25.8
67813,216,2007,02,11,-70.2879,28.8186,02/11/2007,pdt,1,NaN,576,575,25.6
67813,217,2007,02,12,-70.2027,28.7367,02/12/2007,pdt,1,NaN,616,615,25.592
67813,218,2007,02,12,-70.1828,28.6592,02/12/2007,pdt,352,NaN,616,264,18.2
67813,224,2007,02,20,-70.5834,29.7111,02/20/2007,pdt,360,NaN,800,440,18.2
67813,242,2007,03,04,-69.3528,30.8775,03/04/2007,pdt,384,NaN,704,320,17.8
67813,245,2007,03,04,-68.9447,31.1477,03/04/2007,pdt,320,NaN,560,240,17.2
67813,247,2007,03,12,-69.0229,32.0644,03/12/2007,pdt,328,NaN,664,336,18.4
67813,252,2007,03,14,-69.3725,32.4855,03/14/2007,pdt,272,NaN,600,328,18.6
67813,253,2007,03,21,-69.14,33.0331,03/21/2007,pdt,1,NaN,672,671,18.2
67813,254,2007,03,21,-69.1023,33.0181,03/21/2007,pdt,1,NaN,720,719,18.2
67813,255,2007,03,22,-69.0245,33.0683,03/22/2007,pdt,1,NaN,552,551,18.0
67813,256,2007,03,22,-69.1664,33.1857,03/22/2007,pdt,1,NaN,672,671,18.591
67813,257,2007,03,22,-68.9674,33.0518,03/22/2007,pdt,1,NaN,624,623,20.275
67813,258,2007,03,22,-68.9603,33.277,03/22/2007,pdt,1,NaN,816,815,21.31875
67813,259,2007,03,23,-69.213,33.2828,03/23/2007,pdt,168,NaN,816,648,18.6
67813,260,2007,03,23,-68.9182,33.1326,03/23/2007,pdt,8,NaN,712,704,19.0
67813,261,2007,03,23,-68.7552,33.4335,03/23/2007,pdt,1,NaN,688,687,19.767
67813,263,2007,03,29,-68.7006,33.4114,03/29/2007,pdt,296,NaN,832,536,18.8
67813,265,2007,03,30,-69.0174,33.26,03/30/2007,pdt,264,NaN,944,680,18.8
67813,268,2007,03,30,-69.1256,33.0337,03/30/2007,pdt,1,NaN,520,519,20.525
67813,269,2007,03,31,-68.8239,33.2609,03/31/2007,pdt,8,NaN,664,656,19.4
67813,270,2007,03,31,-69.0606,33.2077,03/31/2007,pdt,8,NaN,736,728,19.2
67813,271,2007,03,31,-68.936,33.0753,03/31/2007,pdt,1,NaN,664,663,19.1875
67813,272,2007,03,31,-69.335,32.9827,03/31/2007,pdt,1,NaN,568,567,19.5875
67813,277,2007,04,04,-69.0101,33.3417,04/04/2007,pdt,360,NaN,688,328,14.2
67813,278,2007,04,06,-68.2569,33.5401,04/06/2007,pdt,144,NaN,704,560,21.2
67813,279,2007,04,07,-67.9195,33.8519,04/07/2007,pdt,176,NaN,728,552,19.2
67813,282,2007,04,08,-67.9797,33.8309,04/08/2007,pdt,264,NaN,768,504,18.2
67813,283,2007,04,09,-67.5947,34.3226,04/09/2007,pdt,392,NaN,760,368,17.8
67813,285,2007,04,11,-67.2141,34.7338,04/11/2007,pdt,344,NaN,912,568,18.2
67813,289,2007,04,15,-67.0269,35.3099,04/15/2007,pdt,24,NaN,664,640,15.6
67813,290,2007,04,15,-67.5137,35.6539,04/15/2007,pdt,392,NaN,592,200,11.2
67813,304,2007,04,25,-67.9463,36.4006,04/25/2007,gpe,1,NaN,80,79,8.425
67813,0,2007,05,01,-69.1409,37.3437,05/01/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,03,-69.3383,37.4572,05/03/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,314,2007,05,05,-69.6252,37.7609,05/05/2007,pdt,1,NaN,832,831,21.561
67813,318,2007,05,06,-70.1041,37.9276,05/06/2007,pdt,1,NaN,840,839,21.392
67813,319,2007,05,07,-70.7003,37.7193,05/07/2007,pdt,72,NaN,904,832,20.8
67813,0,2007,05,12,-71.2617,37.9425,05/12/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,15,-71.5647,37.9451,05/15/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,324,2007,05,16,-71.5493,37.8452,05/16/2007,gpe,1,NaN,320,319,13.2
67813,0,2007,05,18,-72.1259,37.9885,05/18/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,23,-72.9849,37.8793,05/23/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,29,-73.449,37.7884,05/29/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,31,-73.9701,37.5933,05/31/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,05,31,-74.0378,37.6289,05/31/2007,gpe,NaN,NaN,NaN,NaN,NaN
67813,0,2007,06,01,-74.38,37.45,06/01/2007,pop,NaN,NaN,NaN,NaN,NaN
88136,1,2008,10,11,-70.2852,42.076,10/11/2008,tag,0,NaN,64,64,14.8
88136,0,2008,10,17,-69.9912,42.3708,10/17/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,10,24,-69.5217,43.2592,10/24/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,10,24,-69.3585,43.3616,10/24/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,10,25,-69.1462,43.1078,10/25/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,8,2008,10,29,-69.1599,43.3158,10/29/2008,gpe,0,NaN,56,56,14.2
88136,9,2008,10,30,-68.8491,43.333,10/30/2008,gpe,0,NaN,56,56,14.2
88136,9,2008,10,30,-68.934,43.2091,10/30/2008,gpe,0,NaN,56,56,14.2
88136,0,2008,10,31,-68.9478,43.1392,10/31/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,11,05,-69.1921,42.9692,11/05/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,14,2008,11,11,-69.1267,42.9742,11/11/2008,gpe,0,NaN,40,40,13.6
88136,16,2008,11,14,-69.0816,42.9682,11/14/2008,gpe,0,NaN,40,40,13.4
88136,0,2008,11,15,-69.0981,42.8698,11/15/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,11,15,-68.8961,42.9415,11/15/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,17,2008,11,16,-69.4094,42.7396,11/16/2008,gpe,0,NaN,40,40,13.4
88136,0,2008,11,20,-69.2603,42.0928,11/20/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,11,20,-69.1882,42.1156,11/20/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,11,21,-69.1281,41.8201,11/21/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,11,24,-68.8162,41.2891,11/24/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,25,2008,12,02,-68.8487,40.4108,12/02/2008,gpe,0,NaN,64,64,11.4
88136,0,2008,12,05,-68.6883,39.3184,12/05/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2008,12,07,-68.5738,38.4104,12/07/2008,gpe,NaN,NaN,NaN,NaN,NaN
88136,26,2008,12,08,-68.525,37.6408,12/08/2008,pdt,0,NaN,768,768,19.0
88136,27,2008,12,11,-68.0846,37.0042,12/11/2008,pdt,304,NaN,768,464,18.1
88136,28,2008,12,12,-68.0272,36.293,12/12/2008,pdt,0,NaN,848,848,21.4
88136,29,2008,12,13,-67.8836,35.9134,12/13/2008,pdt,0,NaN,800,800,21.0
88136,37,2009,01,01,-67.193,32.9841,01/01/2009,pdt,345,NaN,1000,655,17.8
88136,38,2009,01,02,-67.1712,31.7386,01/02/2009,pdt,400,NaN,920,520,17.8
88136,40,2009,01,04,-66.8526,30.794,01/04/2009,pdt,0,NaN,888,888,22.8
88136,42,2009,01,06,-66.3969,29.6154,01/06/2009,pdt,296,NaN,696,400,18.2
88136,43,2009,01,09,-66.0125,28.6802,01/09/2009,pdt,0,NaN,632,632,24.4
88136,44,2009,01,10,-65.7432,28.0325,01/10/2009,pdt,0,NaN,680,680,24.4
88136,45,2009,01,13,-65.672,26.8216,01/13/2009,pdt,0,NaN,576,576,25.0
88136,46,2009,01,14,-65.7147,26.1615,01/14/2009,pdt,0,NaN,592,592,25.0
88136,47,2009,01,15,-65.7091,25.8881,01/15/2009,pdt,0,NaN,592,592,25.0
88136,48,2009,01,17,-65.9743,25.3675,01/17/2009,pdt,0,NaN,624,624,25.0
88136,49,2009,01,18,-66.0842,24.9996,01/18/2009,pdt,0,NaN,848,848,25.0
88136,50,2009,01,20,-66.0103,24.2321,01/20/2009,pdt,336,NaN,848,512,18.0
88136,51,2009,01,23,-65.8591,23.7126,01/23/2009,pdt,0,NaN,840,840,25.6
88136,52,2009,01,24,-65.7984,23.3772,01/24/2009,pdt,320,NaN,816,496,17.8
88136,53,2009,01,26,-65.8785,22.9505,01/26/2009,pdt,352,NaN,800,448,17.4
88136,54,2009,01,27,-65.9872,22.6171,01/27/2009,pdt,320,NaN,856,536,18.0
88136,55,2009,01,30,-65.7175,21.9574,01/30/2009,pdt,0,NaN,640,640,25.6
88136,56,2009,02,01,-65.5336,21.9197,02/01/2009,pdt,0,NaN,656,656,25.8
88136,57,2009,02,09,-65.2477,21.7529,02/09/2009,pdt,248,NaN,752,504,18.2
88136,58,2009,02,11,-65.1718,22.1031,02/11/2009,pdt,0,NaN,640,640,25.0
88136,59,2009,02,12,-65.6185,22.0671,02/12/2009,pdt,176,NaN,640,464,20.8
88136,60,2009,02,18,-65.8262,22.302,02/18/2009,pdt,72,NaN,600,528,25.4
88136,61,2009,02,19,-66.1071,22.4381,02/19/2009,pdt,192,NaN,616,424,20.4
88136,63,2009,02,23,-66.7894,23.017,02/23/2009,pdt,192,NaN,648,456,19.8
88136,64,2009,02,24,-66.7983,23.3279,02/24/2009,pdt,0,NaN,656,656,24.8
88136,65,2009,02,25,-67.3184,23.4753,02/25/2009,pdt,208,NaN,864,656,19.4
88136,67,2009,02,27,-67.4364,23.8167,02/27/2009,pdt,224,NaN,832,608,19.0
88136,68,2009,03,01,-67.2048,24.2482,03/01/2009,pdt,216,NaN,632,416,19.2
88136,70,2009,03,09,-67.1439,25.4857,03/09/2009,pdt,328,NaN,648,320,18.0
88136,71,2009,03,10,-67.3069,26.2333,03/10/2009,pdt,384,NaN,728,344,17.8
88136,73,2009,03,17,-66.8193,27.6961,03/17/2009,pdt,352,NaN,776,424,18.0
88136,75,2009,03,24,-66.9644,28.4694,03/24/2009,pdt,384,NaN,904,520,18.0
88136,77,2009,04,02,-66.7802,29.6949,04/02/2009,pdt,0,NaN,1032,1032,19.4
88136,85,2009,04,22,-65.506,32.9361,04/22/2009,pdt,0,NaN,1232,1232,13.6
88136,86,2009,04,23,-65.7371,34.1733,04/23/2009,pdt,0,NaN,608,608,13.8
88136,0,2009,04,28,-65.8107,34.9319,04/28/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,87,2009,04,29,-65.7188,34.9494,04/29/2009,pdt,0,NaN,656,656,18.0
88136,0,2009,05,05,-66.3782,35.4154,05/05/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,92,2009,05,11,-66.7396,35.1918,05/11/2009,pdt,0,NaN,624,624,16.2
88136,0,2009,05,13,-66.6428,35.4034,05/13/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,93,2009,05,17,-66.849,35.1765,05/17/2009,pdt,0,NaN,1016,1016,14.2
88136,95,2009,05,20,-67.4924,35.6212,05/20/2009,gpe,0,NaN,184,184,11.2
88136,96,2009,05,21,-67.8869,36.2092,05/21/2009,gpe,0,NaN,120,120,10.4
88136,96,2009,05,21,-67.9454,36.5684,05/21/2009,gpe,0,NaN,120,120,10.4
88136,97,2009,05,23,-68.6631,36.7434,05/23/2009,gpe,0,NaN,24,24,12.8
88136,0,2009,05,24,-68.6794,37.2593,05/24/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,24,-68.9446,37.4258,05/24/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,25,-69.5249,37.6015,05/25/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,25,-69.1333,37.6259,05/25/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,26,-69.5131,37.822,05/26/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,26,-69.6876,37.9081,05/26/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,27,-69.6626,37.7714,05/27/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,05,27,-69.6788,37.9603,05/27/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,105,2009,06,12,-69.6912,37.8896,06/12/2009,gpe,0,NaN,208,208,12.6
88136,0,2009,07,14,-69.6694,38.2047,07/14/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,07,15,-69.6287,37.9679,07/15/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,07,15,-69.672,38.2135,07/15/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,07,16,-69.1503,37.9818,07/16/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,0,2009,07,16,-69.0092,37.9973,07/16/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,124,2009,07,24,-68.6259,38.1771,07/24/2009,gpe,0,NaN,144,144,16.2
88136,125,2009,07,25,-69.0407,38.0756,07/25/2009,gpe,0,NaN,144,144,16.6
88136,125,2009,07,25,-69.129,38.108,07/25/2009,gpe,0,NaN,144,144,16.6
88136,127,2009,07,30,-68.7821,38.4959,07/30/2009,gpe,0,NaN,152,152,17.5
88136,128,2009,07,31,-68.8558,38.5257,07/31/2009,gpe,0,NaN,176,176,18.1
88136,128,2009,07,31,-68.6791,38.5183,07/31/2009,gpe,0,NaN,176,176,18.1
88136,128,2009,07,31,-68.9013,38.6459,07/31/2009,gpe,0,NaN,176,176,18.1
88136,0,2009,08,01,-69.0901,38.5091,08/01/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,130,2009,08,07,-68.8242,38.307,08/07/2009,gpe,0,NaN,160,160,19.6
88136,132,2009,08,11,-68.6674,38.4443,08/11/2009,gpe,0,NaN,160,160,21.4
88136,132,2009,08,11,-68.662,38.2375,08/11/2009,gpe,0,NaN,160,160,21.4
88136,133,2009,08,12,-68.5597,38.2197,08/12/2009,gpe,0,NaN,184,184,20.5
88136,135,2009,08,15,-68.7816,38.1487,08/15/2009,gpe,0,NaN,160,160,20.6
88136,0,2009,08,18,-68.9338,38.1975,08/18/2009,gpe,NaN,NaN,NaN,NaN,NaN
88136,136,2009,08,23,-69.1046,38.005,08/23/2009,gpe,0,NaN,160,160,21.4
